Product Category,Client,Year,Month,Gross Profit,GSV
Laundry Refreshment,Globus,2023,May,28943.16163,143146.6366
Laundry Refreshment,Globus,2020,June,95796.33461,182340.4537
Laundry Refreshment,Globus,2021,June,82276.10465,117828.5088
Laundry Refreshment,Globus,2022,June,94475.71823,152191.6698
Laundry Refreshment,Globus,2020,July,84733.53802,154836.3285
Laundry Refreshment,Globus,2021,July,34742.75815,48864.18437
Laundry Refreshment,Globus,2022,July,77002.35288,150760.5492
Laundry Refreshment,Globus,2020,August,52295.10123,118667.1321
Laundry Refreshment,Globus,2021,August,9758.394113,22293.74574
Laundry Refreshment,Globus,2022,August,62998.10899,137480.1726
Laundry Refreshment,Globus,2020,September,45956.27609,100287.0035
Laundry Refreshment,Globus,2021,September,109902.4644,183485.1452
Laundry Refreshment,Globus,2022,September,104230.465,216772.2063
Laundry Refreshment,Globus,2020,October,21697.22085,49675.33503
Laundry Refreshment,Globus,2021,October,27994.99945,58574.88952
Laundry Refreshment,Globus,2022,October,45540.80813,98746.35131
Laundry Refreshment,Globus,2020,November,-5768.698321,8110.022721
Laundry Refreshment,Globus,2021,November,53509.49984,97720.31401
Laundry Refreshment,Globus,2022,November,77348.61082,161340.8341
Laundry Refreshment,Globus,2020,December,14528.00211,72922.65509
Laundry Refreshment,Globus,2021,December,59707.42904,123407.1516
Laundry Refreshment,Globus,2022,December,75932.99143,158251.4885
Laundry Wash,Aldi,2020,January,3212606.68,9404704.254
Laundry Wash,Aldi,2021,January,3546522.43,9958902.499
Laundry Wash,Aldi,2022,January,2436251.328,7651510.926
Laundry Wash,Aldi,2023,January,712235.2677,4456165.585
Laundry Wash,Aldi,2020,February,2926317.079,7505206.663
Laundry Wash,Aldi,2021,February,3624721.76,9740953.634
Laundry Wash,Aldi,2022,February,2636949.475,7879564.714
Laundry Wash,Aldi,2023,February,1340878.952,5115332.867
Laundry Wash,Aldi,2020,March,3453611.674,9792075.155
Laundry Wash,Aldi,2021,March,3755218.752,11830825.05
Laundry Wash,Aldi,2022,March,2307421.759,8277539.975
Laundry Wash,Aldi,2023,March,2365485.918,6792986.896
Laundry Wash,Aldi,2020,April,3840712.982,11037525.54
Laundry Wash,Aldi,2021,April,3358958.702,8579959.262
Laundry Wash,Aldi,2022,April,2046793.459,7585750.107
Laundry Wash,Aldi,2023,April,1708571.386,5691649.893
Laundry Wash,Aldi,2020,May,3583891.657,9823875.362
Laundry Wash,Aldi,2021,May,3607966.99,10268771.08
Laundry Wash,Aldi,2022,May,1864825.755,8042386.482
Laundry Wash,Aldi,2023,May,2044323.941,6787154.664
Laundry Wash,Aldi,2020,June,4680243.113,10692901.9
Laundry Wash,Aldi,2021,June,3714760.271,9828724.817
Laundry Wash,Aldi,2022,June,2314864.718,8141567.316
Laundry Wash,Aldi,2020,July,2827462.008,8747036.633
Laundry Wash,Aldi,2021,July,1539016.285,6686809.092
Laundry Wash,Aldi,2022,July,1843167.85,7301914.823
Laundry Wash,Aldi,2020,August,4308966.217,12110510.85
Laundry Wash,Aldi,2021,August,3661120.315,10394853.69
Laundry Wash,Aldi,2022,August,2565567.83,10379499.11
Laundry Wash,Aldi,2020,September,6525008.923,14479491.13
Laundry Wash,Aldi,2021,September,3010533.24,10038549.08
Laundry Wash,Aldi,2022,September,2279398.325,8479693.902
Laundry Wash,Aldi,2020,October,2974996.111,9734860.058
Laundry Wash,Aldi,2021,October,2189282.065,7802102.465
Laundry Wash,Aldi,2022,October,165277.6594,4737277.762
Laundry Wash,Aldi,2020,November,4255964.438,11444972.29
Laundry Wash,Aldi,2021,November,2410898.419,7300463.505
Laundry Wash,Aldi,2022,November,1474641.485,6143264.758
Laundry Wash,Aldi,2020,December,4210246.025,11968492.01
Laundry Wash,Aldi,2021,December,736259.3226,6623160.486
Laundry Wash,Aldi,2022,December,1782439.147,6234404.214
Cleaning,Aldi,2020,January,2907154.318,6730081.779
Cleaning,Aldi,2021,January,3223643.862,8652379.623
Cleaning,Aldi,2022,January,2072803.044,6587879.294
Cleaning,Aldi,2023,January,884548.7368,3903017.205
Cleaning,Aldi,2020,February,2743976.514,5914001.711
Cleaning,Aldi,2021,February,3530410.337,8223905.166
Cleaning,Aldi,2022,February,2026078.224,5513411.328
Cleaning,Aldi,2023,February,1128835.211,3979867.609
Cleaning,Aldi,2020,March,3034014.331,7532645.914
Cleaning,Aldi,2021,March,4162518.525,10164579.26
Cleaning,Aldi,2022,March,2305557.801,6356422.289
Cleaning,Aldi,2023,March,2155782.513,5752616.307
Cleaning,Aldi,2020,April,3699228.591,8660248.813
Cleaning,Aldi,2021,April,2626670.992,6421525.03
Cleaning,Aldi,2022,April,1696916.625,6016288.951
Cleaning,Aldi,2023,April,1128141.757,4010377.322
Cleaning,Aldi,2020,May,3371073.675,7492284.149
Cleaning,Aldi,2021,May,3288233.529,7771346.251
Cleaning,Aldi,2022,May,1214980.633,5274431.392
Cleaning,Aldi,2023,May,1063393.306,3949389.716
Cleaning,Aldi,2020,June,4361867.257,8810617.868
Cleaning,Aldi,2021,June,3934805.901,8261419.056
Cleaning,Aldi,2022,June,1635893.188,5610000.48
Cleaning,Aldi,2020,July,2713835.008,7277635.46
Cleaning,Aldi,2021,July,1436702.648,5043728.904
Cleaning,Aldi,2022,July,1136935.491,4124698.832
Cleaning,Aldi,2020,August,3651733.903,8455931.552
Cleaning,Aldi,2021,August,3626228.75,8615551.036
Cleaning,Aldi,2022,August,1751308.69,6097538.64
Cleaning,Aldi,2020,September,5093694.299,10937727.46
Cleaning,Aldi,2021,September,2714404.519,7641115.522
Cleaning,Aldi,2022,September,1749548.765,5830885.243
Cleaning,Aldi,2020,October,3096733.896,8251445.296
Cleaning,Aldi,2021,October,2017173.782,6056738.388
Cleaning,Aldi,2022,October,480126.6462,4223046.64
Cleaning,Aldi,2020,November,2970465.354,7522688.182
Cleaning,Aldi,2021,November,1926321.848,6176530.04
Cleaning,Aldi,2022,November,1941844.336,5596848.786
Cleaning,Aldi,2020,December,3051942.699,8512410.977
Cleaning,Aldi,2021,December,1246225.49,6546643.077
Cleaning,Aldi,2022,December,1083602.347,4496784.656
Laundry Refreshment,Aldi,2020,January,1893720.475,5060501.675
Laundry Refreshment,Aldi,2021,January,1414980.667,4220266.542
Laundry Refreshment,Aldi,2022,January,1413596.391,3435244.268
Laundry Refreshment,Aldi,2023,January,315594.6023,2032951.949
Laundry Refreshment,Aldi,2020,February,1568908.498,3930787.313
Laundry Refreshment,Aldi,2021,February,1081976.79,2877010.912
Laundry Refreshment,Aldi,2022,February,1414858.471,3427074.966
Laundry Refreshment,Aldi,2023,February,414844.4665,2052942.276
Laundry Refreshment,Aldi,2020,March,1724903.338,4217934.269
Laundry Refreshment,Aldi,2021,March,1322718.804,3990731.234
Laundry Refreshment,Aldi,2022,March,1491497.4,4097488.197
Laundry Refreshment,Aldi,2023,March,720016.209,2039820.851
Laundry Refreshment,Aldi,2020,April,1413840.975,3777106.427
Laundry Refreshment,Aldi,2021,April,1234591.06,3352515.768
Laundry Refreshment,Aldi,2022,April,1332622.502,3104274.925
Laundry Refreshment,Aldi,2023,April,647921.1837,1964179.756
Laundry Refreshment,Aldi,2020,May,1596311.52,3538681.019
Laundry Refreshment,Aldi,2021,May,1331221.207,3808054.914
Laundry Refreshment,Aldi,2022,May,711732.5914,2367540.502
Laundry Refreshment,Aldi,2023,May,659277.0913,2427327.702
Laundry Refreshment,Aldi,2020,June,2096288.187,4111209.875
Laundry Refreshment,Aldi,2021,June,1598002.337,3565196.247
Laundry Refreshment,Aldi,2022,June,959247.5389,3237827.073
Laundry Refreshment,Aldi,2020,July,874994.5449,2857008.894
Laundry Refreshment,Aldi,2021,July,941340.3492,2807593.75
Laundry Refreshment,Aldi,2022,July,834245.2678,2244696.936
Laundry Refreshment,Aldi,2020,August,1684481.13,4538548.294
Laundry Refreshment,Aldi,2021,August,2158230.384,4939049.271
Laundry Refreshment,Aldi,2022,August,1096488.796,3186552.865
Laundry Refreshment,Aldi,2020,September,1578463.205,4290680.624
Laundry Refreshment,Aldi,2021,September,1431619.313,3836293.417
Laundry Refreshment,Aldi,2022,September,875147.8076,2989227.033
Laundry Refreshment,Aldi,2020,October,1212515.546,3476758.217
Laundry Refreshment,Aldi,2021,October,963118.7299,3297965.901
Laundry Refreshment,Aldi,2022,October,297418.9342,2029287.461
Laundry Refreshment,Aldi,2020,November,1803626.3,4027464.512
Laundry Refreshment,Aldi,2021,November,1373645.061,3418792.391
Laundry Refreshment,Aldi,2022,November,776204.1551,2803962.728
Laundry Refreshment,Aldi,2020,December,1595280.051,4281525.343
Laundry Refreshment,Aldi,2021,December,1199092.803,3465047.427
Laundry Refreshment,Aldi,2022,December,802557.0047,2456485.883
Laundry Wash,Kaufland,2020,January,523565.4185,2022638.251
Laundry Wash,Kaufland,2021,January,663080.0527,1539144.113
Laundry Wash,Kaufland,2022,January,220011.2355,1117636.832
Laundry Wash,Kaufland,2023,January,55991.91331,906185.9994
Laundry Wash,Kaufland,2020,February,658707.4137,2168254.234
Laundry Wash,Kaufland,2021,February,460330.4839,1220615.668
Laundry Wash,Kaufland,2022,February,550782.8767,1912982.962
Laundry Wash,Kaufland,2023,February,160902.5397,1024907.894
Laundry Wash,Kaufland,2020,March,1067508.932,2776547.296
Laundry Wash,Kaufland,2021,March,276853.5686,1132876.152
Laundry Wash,Kaufland,2022,March,-347005.2576,561601.7901
Laundry Wash,Kaufland,2023,March,440262.0958,1288007.366
Laundry Wash,Kaufland,2020,April,773429.4228,1835979.817
Laundry Wash,Kaufland,2021,April,216621.2936,1528464.062
Laundry Wash,Kaufland,2022,April,160046.5127,1047841.48
Laundry Wash,Kaufland,2023,April,409842.5721,1025955.678
Laundry Wash,Kaufland,2020,May,649607.488,1728921.523
Laundry Wash,Kaufland,2021,May,342889.3611,1495013.538
Laundry Wash,Kaufland,2022,May,243826.363,998337.0095
Laundry Wash,Kaufland,2023,May,507081.2206,1289560.061
Laundry Wash,Kaufland,2020,June,724355.9721,1863211.789
Laundry Wash,Kaufland,2021,June,1029802.16,2587683.5
Laundry Wash,Kaufland,2022,June,545409.4729,1397698.57
Laundry Wash,Kaufland,2020,July,802482.3454,1667723.954
Laundry Wash,Kaufland,2021,July,552427.4456,2130436.461
Laundry Wash,Kaufland,2022,July,148449.7978,1130909.12
Laundry Wash,Kaufland,2020,August,554242.7244,1771135.818
Laundry Wash,Kaufland,2021,August,720573.4391,2176015.127
Laundry Wash,Kaufland,2022,August,271286.4819,1487201.119
Laundry Wash,Kaufland,2020,September,809139.9589,2299351.023
Laundry Wash,Kaufland,2021,September,685662.6235,2267165.557
Laundry Wash,Kaufland,2022,September,263830.2561,1571488.749
Laundry Wash,Kaufland,2020,October,384095.0336,1333700.259
Laundry Wash,Kaufland,2021,October,410837.8182,1303672.334
Laundry Wash,Kaufland,2022,October,100474.19,893392.342
Laundry Wash,Kaufland,2020,November,914516.9825,2190822.049
Laundry Wash,Kaufland,2021,November,141532.6218,1070411.416
Laundry Wash,Kaufland,2022,November,406893.1431,1000511.948
Laundry Wash,Kaufland,2020,December,1175938.658,2792292.053
Laundry Wash,Kaufland,2021,December,737876.8864,2763943.008
Laundry Wash,Kaufland,2022,December,367865.675,1164261.06
Cleaning,Kaufland,2020,January,304857.7721,911310.0662
Cleaning,Kaufland,2021,January,577965.0094,1305676.616
Cleaning,Kaufland,2022,January,356040.2084,1103328.104
Cleaning,Kaufland,2023,January,129006.196,954905.9904
Cleaning,Kaufland,2020,February,387255.4566,1443524.804
Cleaning,Kaufland,2021,February,434954.1287,994927.0925
Cleaning,Kaufland,2022,February,246823.5902,854245.3585
Cleaning,Kaufland,2023,February,114764.2913,851337.9658
Cleaning,Kaufland,2020,March,912500.1807,1913449.136
Cleaning,Kaufland,2021,March,49189.72958,381866.0363
Cleaning,Kaufland,2022,March,-161909.9972,780546.9203
Cleaning,Kaufland,2023,March,200177.8079,1063916.397
Cleaning,Kaufland,2020,April,400454.5368,1015570.171
Cleaning,Kaufland,2021,April,414189.2101,1544621.694
Cleaning,Kaufland,2022,April,161349.708,1386267.272
Cleaning,Kaufland,2023,April,215926.3658,743406.673
Cleaning,Kaufland,2020,May,312559.2245,979017.0946
Cleaning,Kaufland,2021,May,402421.4268,1152747.467
Cleaning,Kaufland,2022,May,-65724.66896,739243.5116
Cleaning,Kaufland,2023,May,74754.70506,340512.6368
Cleaning,Kaufland,2020,June,715508.3749,1700625.138
Cleaning,Kaufland,2021,June,1447822.824,2559137.748
Cleaning,Kaufland,2022,June,638155.2203,2099003.382
Cleaning,Kaufland,2020,July,793930.2941,1478574.902
Cleaning,Kaufland,2021,July,589200.9262,1453875.044
Cleaning,Kaufland,2022,July,209035.3121,1298016.118
Cleaning,Kaufland,2020,August,638061.0634,1347812.788
Cleaning,Kaufland,2021,August,323214.3427,926348.7016
Cleaning,Kaufland,2022,August,374883.2918,1159367.995
Cleaning,Kaufland,2020,September,748699.2107,1808121.323
Cleaning,Kaufland,2021,September,600584.0464,1295032.459
Cleaning,Kaufland,2022,September,371662.1896,1341924.201
Cleaning,Kaufland,2020,October,22290.79824,675135.5587
Cleaning,Kaufland,2021,October,311779.7762,1048164.919
Cleaning,Kaufland,2022,October,-115527.2149,704526.852
Cleaning,Kaufland,2020,November,768311.4861,1523035.066
Cleaning,Kaufland,2021,November,199350.2181,747473.6441
Cleaning,Kaufland,2022,November,498849.4181,1012869.861
Cleaning,Kaufland,2020,December,917801.4051,1957540.74
Cleaning,Kaufland,2021,December,987557.4071,2167252.723
Cleaning,Kaufland,2022,December,130917.5145,1015705.126
Laundry Refreshment,Kaufland,2020,January,339219.7928,1412332.867
Laundry Refreshment,Kaufland,2021,January,504757.4706,1693022.168
Laundry Refreshment,Kaufland,2022,January,357460.1442,900154.5328
Laundry Refreshment,Kaufland,2023,January,14715.67165,667872.0192
Laundry Refreshment,Kaufland,2020,February,264180.0729,937053.6821
Laundry Refreshment,Kaufland,2021,February,399275.4327,1278597.347
Laundry Refreshment,Kaufland,2022,February,97711.76119,634183.704
Laundry Refreshment,Kaufland,2023,February,104399.6004,662548.419
Laundry Refreshment,Kaufland,2020,March,709071.1926,2257398.35
Laundry Refreshment,Kaufland,2021,March,475470.6768,1465803.193
Laundry Refreshment,Kaufland,2022,March,300769.1762,1011436.228
Laundry Refreshment,Kaufland,2023,March,90467.63847,483414.9296
Laundry Refreshment,Kaufland,2020,April,435542.1651,1590248.007
Laundry Refreshment,Kaufland,2021,April,489435.0265,1299318.306
Laundry Refreshment,Kaufland,2022,April,60501.85815,562203.8641
Laundry Refreshment,Kaufland,2023,April,85963.08313,412960.8625
Laundry Refreshment,Kaufland,2020,May,429400.5347,1149962.923
Laundry Refreshment,Kaufland,2021,May,347273.1977,968496.4031
Laundry Refreshment,Kaufland,2022,May,170661.4121,839965.9871
Laundry Refreshment,Kaufland,2023,May,5224.467176,111560.3689
Laundry Refreshment,Kaufland,2020,June,534327.2822,1557973.393
Laundry Refreshment,Kaufland,2021,June,311256.8464,916012.4753
Laundry Refreshment,Kaufland,2022,June,462988.9576,1134373.465
Laundry Refreshment,Kaufland,2020,July,674726.3826,1753057.581
Laundry Refreshment,Kaufland,2021,July,434071.9731,1070785.173
Laundry Refreshment,Kaufland,2022,July,79384.14099,701080.5672
Laundry Refreshment,Kaufland,2020,August,146095.413,1433243.389
Laundry Refreshment,Kaufland,2021,August,239111.0814,720821.2098
Laundry Refreshment,Kaufland,2022,August,200756.6251,742095.4025
Laundry Refreshment,Kaufland,2020,September,495381.8174,1742329.239
Laundry Refreshment,Kaufland,2021,September,297966.7824,807456.3986
Laundry Refreshment,Kaufland,2022,September,159686.9847,687355.7575
Laundry Refreshment,Kaufland,2020,October,216325.494,1110910.872
Laundry Refreshment,Kaufland,2021,October,455309.9256,1183130.983
Laundry Refreshment,Kaufland,2022,October,175955.4237,732962.1949
Laundry Refreshment,Kaufland,2020,November,595129.9426,1469545.442
Laundry Refreshment,Kaufland,2021,November,283357.2694,771357.2632
Laundry Refreshment,Kaufland,2022,November,121858.3581,647107.2725
Laundry Refreshment,Kaufland,2020,December,735972.694,1990188.003
Laundry Refreshment,Kaufland,2021,December,535530.3679,1062683.556
Laundry Refreshment,Kaufland,2022,December,147678.0243,673885.3097
Laundry Wash,Edeka,2020,January,10026.77813,31050.4172
Laundry Wash,Edeka,2021,January,-2416.56811,8001.282152
Laundry Wash,Edeka,2022,January,2215.881545,16032.8078
Laundry Wash,Edeka,2023,January,2302.953095,11033.64694
Laundry Wash,Edeka,2020,February,2519.562151,23502.615
Laundry Wash,Edeka,2021,February,5380.58294,15828.16478
Laundry Wash,Edeka,2022,February,4524.429502,19510.83214
Laundry Wash,Edeka,2023,February,308.2267273,8343.603746
Laundry Wash,Edeka,2020,March,7949.424671,38780.47454
Laundry Wash,Edeka,2021,March,795.3887184,1684.396555
Laundry Wash,Edeka,2022,March,2383.150742,5681.730882
Laundry Wash,Edeka,2023,March,-62.60296936,-62.60296936
Laundry Wash,Edeka,2020,April,3415.542426,7755.069339
Laundry Wash,Edeka,2021,April,1341.230518,7692.718016
Laundry Wash,Edeka,2022,April,428.5895796,2387.01824
Laundry Wash,Edeka,2023,April,2641.490245,3989.057677
Laundry Wash,Edeka,2020,May,-2455.105427,962.8014087
Laundry Wash,Edeka,2021,May,2481.953484,3559.628355
Laundry Wash,Edeka,2022,May,4614.543485,14219.47996
Laundry Wash,Edeka,2023,May,5774.993788,13903.52993
Laundry Wash,Edeka,2020,June,7189.163819,18415.62276
Laundry Wash,Edeka,2021,June,8344.806405,22024.66181
Laundry Wash,Edeka,2022,June,8917.533193,25544.55266
Laundry Wash,Edeka,2020,July,2171.486902,4984.886761
Laundry Wash,Edeka,2021,July,1169.377237,2810.359189
Laundry Wash,Edeka,2022,July,-1401.436192,-1401.436192
Laundry Wash,Edeka,2020,August,1490.750093,2815.655002
Laundry Wash,Edeka,2021,August,7896.610311,17991.06912
Laundry Wash,Edeka,2022,August,1690.154859,5038.88223
Laundry Wash,Edeka,2020,September,2408.250273,8546.385549
Laundry Wash,Edeka,2021,September,228.3562953,3354.006526
Laundry Wash,Edeka,2020,October,-6760.300676,10259.25606
Laundry Wash,Edeka,2021,October,-7223.481234,-465.1945314
Laundry Wash,Edeka,2022,October,-4271.364698,4799.102203
Laundry Wash,Edeka,2020,November,-1538.019427,3370.762939
Laundry Wash,Edeka,2021,November,-8143.045642,-6087.000896
Laundry Wash,Edeka,2022,November,3636.915108,12790.02601
Laundry Wash,Edeka,2020,December,-4565.396389,-298.2347654
Laundry Wash,Edeka,2021,December,3881.848203,14590.75379
Laundry Wash,Edeka,2022,December,4663.775145,11818.54003
Cleaning,Edeka,2020,January,-710.636507,6556.532723
Cleaning,Edeka,2021,January,6541.648435,11684.65134
Cleaning,Edeka,2022,January,5279.390112,12746.37522
Cleaning,Edeka,2023,January,7515.533001,20512.58209
